date,min_temp,max_temp,rainfall,wind_speed9am,wind_speed3pm,humidity9am,humidity3pm,pressure9am,pressure3pm,cloud9am,cloud3pm,temp9am,temp3pm,rain_today,rain_tomorrow
2019-01-26,45.0,63.0,0.0,7.0,10.0,83.0,65.0,30.19,30.08,Mostly Cloudy,Mostly Cloudy,51.0,63.0,No,No
2019-01-27,49.0,66.0,0.0,5.0,0.0,89.0,48.0,30.14,30.04,Partly Cloudy,Partly Cloudy,53.0,64.0,No,Yes
2019-01-28,47.0,71.0,0.30000000000000004,8.0,12.0,84.0,42.0,29.9,29.79,Partly Cloudy,Partly Cloudy,56.0,70.0,Yes,No
2019-01-29,38.0,52.0,0.0,17.0,16.0,45.0,26.0,30.28,30.18,Fair,Fair,40.0,51.0,No,No
2019-01-30,43.0,51.0,0.0,8.0,9.0,46.0,52.0,30.27,30.2,Mostly Cloudy,Cloudy,45.0,50.0,No,Yes
2019-01-31,50.0,58.0,0.5,10.0,12.0,80.0,89.0,30.14,30.07,Cloudy,Light Rain,52.0,57.0,Yes,No
2019-02-01,57.0,65.0,0.0,9.0,9.0,93.0,84.0,30.1,30.05,Fog,Cloudy,57.0,64.0,No,No
2019-02-02,58.0,62.0,0.0,10.0,10.0,96.0,86.0,30.1,29.99,Fog,Cloudy,59.0,62.0,No,Yes
2019-02-03,59.0,71.0,0.30000000000000004,7.0,7.0,97.0,90.0,29.94,29.84,Cloudy,Cloudy,61.0,70.0,Yes,No
2019-02-04,66.0,77.0,0.0,8.0,9.0,10.0,71.0,29.89,29.86,Fog,Mostly Cloudy,67.0,76.0,No,No
2019-02-05,67.0,76.0,0.0,7.0,10.0,97.0,82.0,29.93,29.86,Fog,Mostly Cloudy,67.0,74.0,No,No
2019-02-06,70.0,79.0,0.0,9.0,17.0,84.0,68.0,29.9,29.84,Cloudy,Cloudy,72.0,78.0,No,Yes
2019-02-07,47.0,75.0,0.1,13.0,16.0,90.0,78.0,29.89,30.03,Cloudy,Light Rain,71.0,61.0,Yes,No
2019-02-08,38.0,45.0,0.0,18.0,13.0,53.0,47.0,30.46,30.46,Cloudy,Cloudy,41.0,43.0,No,No
2019-02-09,39.0,46.0,0.0,10.0,7.0,65.0,56.0,30.48,30.37,Cloudy,Cloudy,40.0,46.0,No,No
2019-02-10,47.0,66.0,0.0,13.0,9.0,80.0,75.0,30.17,30.06,Cloudy,Cloudy,54.0,65.0,No,Yes
2019-02-11,62.0,74.0,0.8,6.0,8.0,90.0,90.0,29.91,29.76,Light Rain,Light Rain,67.0,70.0,Yes,No
2019-02-12,50.0,69.0,0.0,17.0,22.0,53.0,29.0,30.04,30.11,Mostly Cloudy,Partly Cloudy / Windy,58.0,66.0,No,No
2019-02-13,42.0,63.0,0.0,8.0,12.0,56.0,46.0,30.29,30.15,Fair,Mostly Cloudy,51.0,63.0,No,No
2019-02-14,51.0,75.0,0.0,8.0,16.0,83.0,50.0,29.94,29.84,Mostly Cloudy,Mostly Cloudy,60.0,75.0,No,No
2019-02-15,58.0,75.0,0.0,8.0,16.0,93.0,66.0,29.8,29.67,Cloudy,Mostly Cloudy,65.0,75.0,No,No
2019-02-16,61.0,69.0,0.0,6.0,7.0,93.0,73.0,29.74,29.64,Fog,Haze,67.0,67.0,No,No
2019-02-17,50.0,71.0,0.0,8.0,15.0,93.0,75.0,29.72,29.77,Light Rain,Cloudy,63.0,59.0,No,No
2019-02-18,48.0,66.0,0.0,21.0,15.0,59.0,30.0,30.11,30.05,Partly Cloudy / Windy,Mostly Cloudy,50.0,66.0,No,Yes
2019-02-19,47.0,53.0,0.1,13.0,9.0,86.0,96.0,29.97,29.77,Cloudy,Fog,48.0,51.0,Yes,No
2019-02-20,46.0,66.0,0.0,13.0,10.0,83.0,40.0,29.95,29.87,Cloudy,Fair,47.0,65.0,No,Yes
2019-02-21,51.0,56.0,0.8999999999999999,6.0,10.0,97.0,93.0,29.88,29.82,Cloudy,Light Drizzle,52.0,54.0,Yes,No
2019-02-22,51.0,74.0,0.0,7.0,5.0,97.0,87.0,29.91,29.81,Fog,Mostly Cloudy,54.0,71.0,No,No
2019-02-23,59.0,76.0,0.0,9.0,13.0,93.0,38.0,29.82,29.83,Mostly Cloudy,Cloudy,72.0,72.0,No,No
2019-02-24,50.0,68.0,0.0,12.0,10.0,45.0,26.0,30.27,30.23,Partly Cloudy,Fair,55.0,68.0,No,Yes
2019-02-25,51.0,59.0,0.6,16.0,10.0,55.0,83.0,30.27,30.21,Cloudy,Rain,54.0,54.0,Yes,Yes
2019-02-26,55.0,63.0,4.0,7.0,14.0,96.0,97.0,30.13,30.04,Light Rain,Fog,57.0,61.0,Yes,No
2019-02-27,62.0,71.0,0.0,5.0,5.0,97.0,93.0,30.04,29.95,Fog,Light Rain,65.0,68.0,No,Yes
2019-02-28,47.0,67.0,0.2,13.0,7.0,90.0,93.0,30.02,29.99,Cloudy,Light Rain,56.0,50.0,Yes,No
2019-03-01,47.0,65.0,0.0,3.0,5.0,89.0,73.0,30.02,29.95,Cloudy,Cloudy,50.0,65.0,No,No
2019-03-02,59.0,73.0,0.0,8.0,9.0,90.0,76.0,30.03,29.93,Fog,Mostly Cloudy,60.0,73.0,No,No
2019-03-03,45.0,66.0,0.0,13.0,20.0,97.0,74.0,29.89,29.93,Fog,Cloudy,58.0,55.0,No,No
2019-03-04,36.0,44.0,0.0,15.0,14.0,73.0,60.0,30.26,30.23,Cloudy,Cloudy,37.0,39.0,No,No
2019-03-05,31.0,50.0,0.0,15.0,12.0,46.0,32.0,30.43,30.37,Mostly Cloudy,Mostly Cloudy,34.0,48.0,No,No
2019-03-06,36.0,57.0,0.0,9.0,6.0,40.0,45.0,30.46,30.32,Fair,Mostly Cloudy,45.0,56.0,No,No
2019-03-07,55.0,69.0,0.0,5.0,8.0,93.0,93.0,30.14,30.04,Rain,Light Rain,61.0,67.0,No,No
2019-03-08,68.0,79.0,0.0,12.0,13.0,90.0,71.0,29.95,29.84,Cloudy,Mostly Cloudy,71.0,78.0,No,No
2019-03-09,69.0,81.0,0.0,10.0,12.0,81.0,62.0,29.78,29.74,Mostly Cloudy,Mostly Cloudy,73.0,80.0,No,No
2019-03-10,70.0,77.0,0.0,3.0,12.0,93.0,71.0,29.97,29.95,Fog,Mostly Cloudy,71.0,77.0,No,No
2019-03-11,68.0,82.0,0.0,6.0,10.0,97.0,67.0,30.1,30.05,Cloudy,Cloudy,74.0,80.0,No,No
2019-03-12,66.0,71.0,0.0,9.0,17.0,10.0,97.0,30.11,29.99,Light Drizzle,Cloudy,67.0,70.0,No,Yes
2019-03-13,70.0,76.0,0.30000000000000004,13.0,14.0,84.0,10.0,29.77,29.62,Cloudy,Cloudy,73.0,73.0,Yes,No
2019-03-14,64.0,77.0,0.0,3.0,18.0,65.0,28.0,29.89,29.89,Mostly Cloudy,Mostly Cloudy,69.0,77.0,No,Yes
2019-03-15,53.0,63.0,0.1,16.0,15.0,43.0,32.0,30.28,30.22,Mostly Cloudy,Cloudy,53.0,62.0,Yes,No
2019-03-16,53.0,61.0,0.0,12.0,3.0,41.0,33.0,30.35,30.26,Mostly Cloudy,Mostly Cloudy,54.0,59.0,No,No
2019-03-17,53.0,63.0,0.0,8.0,10.0,53.0,29.0,30.3,30.19,Mostly Cloudy,Mostly Cloudy,55.0,62.0,No,No
2019-03-18,48.0,68.0,0.0,7.0,13.0,53.0,27.0,30.25,30.18,Cloudy,Cloudy,56.0,67.0,No,No
2019-03-19,56.0,71.0,0.0,9.0,17.0,43.0,32.0,30.24,30.15,Mostly Cloudy,Mostly Cloudy,63.0,69.0,No,No
2019-03-20,51.0,76.0,0.0,6.0,5.0,58.0,27.0,30.22,30.11,Fair,Partly Cloudy,63.0,76.0,No,No
2019-03-21,57.0,77.0,0.0,5.0,0.0,45.0,22.0,30.21,30.09,Fair,Fair,65.0,76.0,No,No
2019-03-22,54.0,79.0,0.0,6.0,3.0,73.0,28.0,30.16,30.03,Partly Cloudy,Fair,66.0,79.0,No,No
2019-03-23,57.0,73.0,0.0,12.0,17.0,70.0,59.0,30.11,30.06,Mostly Cloudy,Mostly Cloudy,68.0,72.0,No,No
2019-03-24,59.0,77.0,0.0,14.0,12.0,78.0,69.0,30.07,30.01,Mostly Cloudy,Cloudy,71.0,76.0,No,No
2019-03-25,66.0,85.0,0.0,0.0,5.0,76.0,54.0,30.08,29.99,Cloudy,Mostly Cloudy,74.0,82.0,No,No
2019-03-26,59.0,78.0,0.0,13.0,13.0,52.0,36.0,30.24,30.16,Fair,Fair,65.0,77.0,No,No
2019-03-27,58.0,72.0,0.0,15.0,8.0,50.0,35.0,30.27,30.19,Partly Cloudy,Mostly Cloudy,65.0,71.0,No,No
2019-03-28,56.0,76.0,0.0,12.0,18.0,65.0,46.0,30.18,30.09,Mostly Cloudy,Mostly Cloudy,68.0,76.0,No,No
2019-03-29,62.0,78.0,0.0,9.0,13.0,78.0,58.0,30.03,29.92,Mostly Cloudy,Mostly Cloudy,70.0,76.0,No,Yes
2019-03-30,53.0,77.0,0.30000000000000004,12.0,8.0,81.0,66.0,29.88,29.87,Mostly Cloudy,Cloudy,72.0,77.0,Yes,No
2019-03-31,47.0,55.0,0.0,16.0,13.0,59.0,55.0,30.24,30.17,Cloudy,Cloudy,50.0,55.0,No,No
2019-04-01,42.0,56.0,0.0,10.0,3.0,52.0,47.0,30.21,30.15,Cloudy,Cloudy,50.0,55.0,No,No
2019-04-02,40.0,71.0,0.0,0.0,14.0,64.0,27.0,30.21,30.09,Partly Cloudy,Mostly Cloudy,55.0,71.0,No,No
2019-04-03,52.0,71.0,0.0,8.0,17.0,65.0,65.0,30.14,30.06,Cloudy,Cloudy,64.0,69.0,No,No
2019-04-04,66.0,82.0,0.0,3.0,13.0,91.0,65.0,29.98,29.87,Cloudy,Mostly Cloudy,72.0,81.0,No,No
2019-04-05,69.0,80.0,0.0,6.0,10.0,87.0,64.0,29.93,29.87,Fog,Cloudy,72.0,80.0,No,No
2019-04-06,69.0,82.0,0.0,10.0,18.0,87.0,60.0,29.88,29.79,Cloudy,Mostly Cloudy,72.0,82.0,No,Yes
2019-04-07,64.0,74.0,1.4000000000000001,12.0,0.0,87.0,81.0,29.88,29.74,Cloudy,Mostly Cloudy,73.0,69.0,Yes,No
2019-04-08,62.0,83.0,0.0,18.0,17.0,73.0,45.0,29.86,29.82,Mostly Cloudy,Mostly Cloudy,68.0,82.0,No,No
2019-04-09,62.0,89.0,0.0,8.0,0.0,62.0,30.0,29.9,29.8,Fair,Fair,75.0,88.0,No,No
2019-04-10,65.0,88.0,0.0,15.0,21.0,60.0,36.0,29.75,29.64,Fair,Fair / Windy,77.0,87.0,No,Yes
2019-04-11,69.0,80.0,0.4,12.0,7.0,67.0,79.0,29.63,29.6,Partly Cloudy,Cloudy,76.0,75.0,Yes,Yes
2019-04-12,63.0,78.0,0.2,15.0,21.0,54.0,66.0,29.81,29.7,Cloudy,Mostly Cloudy / Windy,67.0,78.0,Yes,No
2019-04-13,54.0,84.0,0.0,10.0,15.0,84.0,62.0,29.53,29.48,Cloudy,Mostly Cloudy,75.0,74.0,No,No
2019-04-14,49.0,73.0,0.0,23.0,13.0,55.0,30.0,29.97,29.93,Fair / Windy,Fair,56.0,73.0,No,No
2019-04-15,52.0,77.0,0.0,13.0,15.0,61.0,46.0,30.08,30.02,Fair,Partly Cloudy,69.0,76.0,No,No
2019-04-16,60.0,78.0,0.0,16.0,17.0,64.0,56.0,30.04,29.95,Mostly Cloudy,Mostly Cloudy,73.0,78.0,No,No
2019-04-17,70.0,78.0,0.0,17.0,17.0,82.0,76.0,29.85,29.77,Cloudy,Cloudy,75.0,76.0,No,Yes
2019-04-18,62.0,75.0,2.1,14.0,20.0,93.0,55.0,29.66,29.66,Heavy T-Storm,Mostly Cloudy,62.0,75.0,Yes,No
2019-04-19,57.0,74.0,0.0,12.0,29.0,47.0,26.0,29.97,29.93,Fair,Fair / Windy,66.0,74.0,No,No
2019-04-20,51.0,77.0,0.0,5.0,0.0,39.0,28.0,30.09,29.99,Fair,Fair,67.0,77.0,No,No
2019-04-21,58.0,80.0,0.0,15.0,15.0,55.0,44.0,30.01,29.99,Fair,Fair,73.0,79.0,No,No
2019-04-22,64.0,79.0,0.0,13.0,17.0,62.0,48.0,30.04,30.0,Mostly Cloudy,Mostly Cloudy,74.0,79.0,No,No
2019-04-23,70.0,77.0,0.0,10.0,16.0,81.0,62.0,30.0,29.93,Cloudy,Cloudy,72.0,77.0,No,No
2019-04-24,70.0,80.0,0.0,8.0,18.0,93.0,62.0,29.88,29.75,Light Rain,Cloudy,70.0,80.0,No,Yes
2019-04-25,64.0,85.0,0.4,12.0,12.0,64.0,38.0,29.79,29.77,Fair,Fair,72.0,84.0,Yes,No
2019-04-26,66.0,87.0,0.0,12.0,8.0,56.0,38.0,30.05,29.98,Fair,Partly Cloudy,76.0,86.0,No,No
2019-04-27,65.0,82.0,0.0,14.0,15.0,58.0,45.0,29.96,29.86,Partly Cloudy,Partly Cloudy,77.0,81.0,No,No
2019-04-28,64.0,82.0,0.0,10.0,13.0,60.0,49.0,29.94,29.89,Mostly Cloudy,Partly Cloudy,77.0,81.0,No,No
2019-04-29,71.0,85.0,0.0,17.0,14.0,72.0,59.0,29.92,29.9,Mostly Cloudy,Mostly Cloudy,79.0,85.0,No,No
2019-04-30,77.0,86.0,0.0,15.0,17.0,69.0,67.0,29.93,29.88,Cloudy,Cloudy,80.0,81.0,No,No
2019-05-01,75.0,83.0,0.0,17.0,16.0,69.0,74.0,29.92,29.9,Partly Cloudy,Light Rain,81.0,80.0,No,No
2019-05-02,74.0,85.0,0.0,14.0,20.0,62.0,58.0,29.99,29.88,Partly Cloudy,Mostly Cloudy,77.0,83.0,No,No
2019-05-03,73.0,79.0,0.0,8.0,9.0,76.0,68.0,29.91,29.82,Cloudy,Cloudy,77.0,78.0,No,Yes
2019-05-04,67.0,85.0,3.9,7.0,6.0,69.0,49.0,29.79,29.75,Mostly Cloudy,Partly Cloudy,75.0,83.0,Yes,No
2019-05-05,70.0,84.0,0.0,13.0,10.0,64.0,53.0,29.88,29.82,Mostly Cloudy,Partly Cloudy,77.0,84.0,No,No
2019-05-06,66.0,83.0,0.0,9.0,9.0,64.0,58.0,29.91,29.92,Partly Cloudy,Cloudy,78.0,82.0,No,Yes
2019-05-07,67.0,81.0,7.0,13.0,15.0,74.0,91.0,29.93,29.84,Cloudy,Light Rain with Thunder,80.0,74.0,Yes,No
2019-05-08,71.0,83.0,0.0,10.0,13.0,79.0,74.0,29.72,29.67,Cloudy,Cloudy,79.0,82.0,No,Yes
2019-05-09,68.0,89.0,12.4,8.0,7.0,81.0,57.0,29.75,29.69,Cloudy,Mostly Cloudy,80.0,89.0,Yes,Yes
2019-05-10,68.0,77.0,0.9999999999999999,8.0,10.0,90.0,71.0,29.89,29.85,Light Rain,Cloudy,69.0,76.0,Yes,Yes
2019-05-11,70.0,74.0,3.4,6.0,7.0,93.0,93.0,29.82,29.76,Heavy T-Storm,Light Rain,71.0,72.0,Yes,No
2019-05-12,65.0,78.0,0.0,12.0,7.0,75.0,54.0,29.82,29.79,Mostly Cloudy,Mostly Cloudy,71.0,78.0,No,No
2019-05-13,62.0,82.0,0.0,12.0,8.0,55.0,44.0,29.91,29.85,Fair,Fair,74.0,82.0,No,No
2019-05-14,68.0,85.0,0.0,9.0,10.0,60.0,51.0,29.95,29.91,Partly Cloudy,Mostly Cloudy,78.0,83.0,No,No
2019-05-15,69.0,84.0,0.0,9.0,14.0,56.0,37.0,30.0,29.94,Partly Cloudy,Fair,79.0,84.0,No,No
2019-05-16,69.0,85.0,0.0,8.0,15.0,69.0,44.0,29.99,29.92,Partly Cloudy,Fair,79.0,85.0,No,No
2019-05-17,70.0,86.0,0.0,14.0,14.0,69.0,61.0,29.86,29.8,Mostly Cloudy,Mostly Cloudy,81.0,86.0,No,No
2019-05-18,78.0,85.0,0.0,17.0,18.0,74.0,72.0,29.76,29.67,Mostly Cloudy,Mostly Cloudy,81.0,83.0,No,No
2019-05-19,79.0,90.0,0.0,16.0,14.0,72.0,61.0,29.81,29.79,Haze,Mostly Cloudy,84.0,89.0,No,No
2019-05-20,78.0,88.0,0.0,18.0,17.0,69.0,61.0,29.84,29.77,Partly Cloudy,Mostly Cloudy,83.0,87.0,No,No
2019-05-21,79.0,88.0,0.0,17.0,20.0,67.0,61.0,29.66,29.64,Mostly Cloudy,Mostly Cloudy,83.0,88.0,No,No
2019-05-22,79.0,88.0,0.0,18.0,18.0,67.0,67.0,29.79,29.8,Partly Cloudy,Mostly Cloudy,83.0,87.0,No,No
2019-05-23,79.0,86.0,0.0,16.0,15.0,67.0,65.0,29.95,29.94,Partly Cloudy,Cloudy,84.0,86.0,No,No
2019-05-24,76.0,90.0,0.0,22.0,17.0,63.0,52.0,29.98,29.96,Partly Cloudy / Windy,Partly Cloudy,84.0,89.0,No,No
2019-05-25,76.0,89.0,0.0,16.0,13.0,61.0,52.0,30.02,29.98,Mostly Cloudy,Mostly Cloudy,84.0,89.0,No,No
2019-05-26,74.0,90.0,0.0,14.0,12.0,58.0,42.0,30.03,29.99,Partly Cloudy,Mostly Cloudy,84.0,89.0,No,No
2019-05-27,74.0,90.0,0.0,13.0,15.0,61.0,43.0,29.93,29.85,Mostly Cloudy,Mostly Cloudy,84.0,89.0,No,No
2019-05-28,77.0,91.0,0.0,18.0,17.0,63.0,59.0,29.79,29.74,Partly Cloudy,Partly Cloudy,86.0,88.0,No,No
2019-05-29,79.0,84.0,0.0,Blank,Blank,Blank,Blank,Blank,Blank,Blank,Blank,Blank,Blank,No,Yes
2019-05-30,77.0,90.0,4.1,12.0,6.0,65.0,87.0,29.88,29.86,Mostly Cloudy,Light Rain with Thunder,81.0,78.0,Yes,Yes
2019-05-31,75.0,91.0,0.30000000000000004,5.0,12.0,74.0,72.0,29.93,29.88,Mostly Cloudy,Heavy Rain,83.0,85.0,Yes,No
2019-06-01,74.0,91.0,0.0,0.0,6.0,74.0,57.0,29.92,29.86,Mostly Cloudy,Mostly Cloudy,83.0,91.0,No,No
2019-06-02,76.0,92.0,0.0,6.0,6.0,72.0,48.0,29.9,29.83,Mostly Cloudy,Partly Cloudy,84.0,91.0,No,No
2019-06-03,77.0,92.0,0.0,3.0,10.0,61.0,52.0,29.94,29.88,Partly Cloudy,Mostly Cloudy,87.0,91.0,No,No
2019-06-04,75.0,91.0,0.0,8.0,18.0,63.0,61.0,29.93,29.88,Mostly Cloudy,Mostly Cloudy,86.0,88.0,No,Yes
2019-06-05,76.0,81.0,4.899999999999999,12.0,16.0,94.0,84.0,29.8,29.68,Rain,Light Rain,76.0,79.0,Yes,No
2019-06-06,74.0,94.0,0.0,5.0,3.0,74.0,43.0,29.7,29.68,Fair,Mostly Cloudy,81.0,94.0,No,No
2019-06-07,73.0,94.0,0.0,14.0,10.0,76.0,47.0,29.72,29.64,Mostly Cloudy,Partly Cloudy,84.0,93.0,No,No
2019-06-08,75.0,95.0,0.0,6.0,13.0,59.0,46.0,29.75,29.7,Fair,Partly Cloudy,85.0,94.0,No,No
2019-06-09,79.0,96.0,0.0,3.0,10.0,61.0,51.0,29.85,29.83,Fair,Partly Cloudy,88.0,96.0,No,No
2019-06-10,79.0,92.0,0.0,12.0,14.0,65.0,48.0,30.06,30.02,Mostly Cloudy,Partly Cloudy,84.0,92.0,No,No
2019-06-11,76.0,89.0,0.0,8.0,7.0,50.0,43.0,30.06,29.93,Mostly Cloudy,Partly Cloudy,79.0,89.0,No,No
2019-06-12,74.0,92.0,0.0,3.0,0.0,62.0,28.0,29.95,29.89,Partly Cloudy,Fair,81.0,90.0,No,No
2019-06-13,74.0,91.0,0.0,7.0,0.0,53.0,36.0,30.02,29.97,Fair,Partly Cloudy,85.0,91.0,No,No
2019-06-14,77.0,90.0,0.0,9.0,16.0,61.0,46.0,30.01,29.93,Mostly Cloudy,Mostly Cloudy,85.0,89.0,No,Yes
2019-06-15,78.0,92.0,0.2,16.0,21.0,63.0,55.0,29.91,29.85,Mostly Cloudy,Mostly Cloudy / Windy,88.0,91.0,Yes,Yes
2019-06-16,68.0,90.0,1.2,18.0,9.0,65.0,74.0,29.86,29.83,Mostly Cloudy,Thunder,87.0,84.0,Yes,Yes
2019-06-17,68.0,88.0,0.7,3.0,0.0,90.0,59.0,29.85,29.82,Light Rain,Partly Cloudy,73.0,86.0,Yes,No
2019-06-18,76.0,92.0,0.0,7.0,9.0,72.0,52.0,29.9,29.8,Partly Cloudy,Partly Cloudy,83.0,92.0,No,No
2019-06-19,77.0,94.0,0.0,13.0,15.0,69.0,56.0,29.84,29.76,Fair,Partly Cloudy,87.0,94.0,No,No
2019-06-20,80.0,93.0,0.0,14.0,16.0,67.0,61.0,29.82,29.78,Mostly Cloudy,Mostly Cloudy,88.0,91.0,No,No
2019-06-21,82.0,91.0,0.0,15.0,17.0,67.0,61.0,29.87,29.86,Mostly Cloudy,Mostly Cloudy,89.0,91.0,No,Yes
2019-06-22,82.0,92.0,0.1,17.0,17.0,70.0,62.0,29.91,29.89,Mostly Cloudy,Mostly Cloudy,86.0,92.0,Yes,No
2019-06-23,83.0,92.0,0.0,20.0,18.0,65.0,61.0,29.88,29.79,Mostly Cloudy,Mostly Cloudy,88.0,91.0,No,Yes
2019-06-24,69.0,86.0,1.8000000000000003,14.0,9.0,87.0,67.0,29.94,29.89,Light Rain,Mostly Cloudy,71.0,83.0,Yes,Yes
2019-06-25,72.0,80.0,4.599999999999999,16.0,13.0,87.0,84.0,29.96,30.01,Light Rain,Light Rain,73.0,75.0,Yes,No
2019-06-26,75.0,90.0,0.0,15.0,16.0,76.0,57.0,30.07,30.03,Cloudy,Mostly Cloudy,84.0,89.0,No,Yes
2019-06-27,79.0,90.0,0.1,7.0,7.0,72.0,74.0,30.1,30.09,Mostly Cloudy,Mostly Cloudy,85.0,85.0,Yes,No
2019-06-28,77.0,93.0,0.0,0.0,14.0,69.0,65.0,30.09,30.04,Partly Cloudy,Thunder,85.0,81.0,No,Yes
2019-06-29,71.0,89.0,0.6000000000000001,8.0,6.0,77.0,84.0,30.05,30.02,Mostly Cloudy,Light Rain with Thunder,83.0,72.0,Yes,No
2019-06-30,73.0,87.0,0.0,0.0,10.0,68.0,57.0,30.01,29.95,Cloudy,Partly Cloudy,78.0,85.0,No,No
2019-07-01,76.0,92.0,0.0,7.0,13.0,67.0,52.0,30.01,29.94,Partly Cloudy,Mostly Cloudy,85.0,91.0,No,Yes
2019-07-02,76.0,88.0,0.8,3.0,6.0,67.0,74.0,29.96,29.91,Partly Cloudy,Mostly Cloudy,85.0,82.0,Yes,No
2019-07-03,75.0,87.0,0.0,3.0,7.0,74.0,70.0,29.93,29.88,Partly Cloudy,Mostly Cloudy,84.0,86.0,No,No
2019-07-04,81.0,89.0,0.0,8.0,14.0,74.0,63.0,29.94,29.93,Cloudy,Mostly Cloudy,86.0,89.0,No,No
2019-07-05,78.0,93.0,0.0,10.0,12.0,70.0,56.0,30.03,30.0,Mostly Cloudy,Mostly Cloudy,86.0,93.0,No,No
2019-07-06,77.0,95.0,0.0,5.0,5.0,69.0,49.0,30.04,29.99,Mostly Cloudy,Partly Cloudy,85.0,93.0,No,No
2019-07-07,77.0,95.0,0.0,6.0,7.0,72.0,46.0,30.0,29.92,Mostly Cloudy,Partly Cloudy,86.0,95.0,No,No
2019-07-08,79.0,95.0,0.0,7.0,9.0,69.0,49.0,29.94,29.86,Partly Cloudy,Partly Cloudy,87.0,94.0,No,No
2019-07-09,79.0,95.0,0.0,12.0,7.0,70.0,46.0,29.94,29.88,Partly Cloudy,Partly Cloudy,86.0,95.0,No,No
2019-07-10,79.0,96.0,0.0,6.0,0.0,67.0,43.0,29.96,29.89,Partly Cloudy,Mostly Cloudy,86.0,96.0,No,No
2019-07-11,79.0,97.0,0.0,6.0,13.0,69.0,47.0,29.87,29.77,Partly Cloudy,Mostly Cloudy,83.0,97.0,No,No
